home,teamId,gamePk,gameDate,gameTimeUTC,flyOuts,groundOuts,runsScored,doubles,triples,homeRuns,strikeOuts,baseOnBalls,intentionalWalks,hits,hitByPitch,atBats,caughtStealing,stolenBases,groundIntoDoublePlay,groundIntoTriplePlay,plateAppearances,totalBases,rbi,leftOnBase,sacBunts,sacFlies,catchersInterference,pickoffs,airOutsPitching,groundOutsPitching,runsPitching,doublesPitching,triplesPitching,homeRunsPitching,strikeOutsPitching,baseOnBallsPitching,intentionalWalksPitching,hitsPitching,hitByPitchPitching,atBatsPitching,caughtStealingPitching,stolenBasesPitching,inningsPitched,earnedRuns,battersFaced,outsPitching,hitBatsmen,balks,wildPitches,pickoffsPitching,rbiPitching,inheritedRunners,inheritedRunnersScored,catchersInterferencePitching,sacBuntsPitching,sacFliesPitching
1,142,599344,2019-10-07,2019-10-08T00:40:00Z,5,6,1,2,0,1,8,4,0,9,0,35,0,0,0,0,39,14,1,29,0,0,0,0,0,0,5,0,0,2,9,1,0,10,0,35,0,0,9.0,5,37,27,0,0,0,0,5,0,0,1,0,0
0,117,599339,2019-10-07,2019-10-07T17:05:00Z,4,7,3,2,0,1,13,2,0,7,0,35,0,0,0,0,37,12,3,16,0,0,0,0,0,0,10,0,0,4,7,3,0,12,1,35,0,0,8.0,9,40,24,1,0,0,0,10,0,0,0,0,1
1,138,599355,2019-10-07,2019-10-07T19:07:00Z,3,9,5,4,0,3,11,3,0,9,0,37,0,0,0,0,42,22,5,14,0,1,0,0,0,0,4,0,0,1,10,6,0,8,0,36,0,0,10.0,1,44,30,0,0,0,0,4,0,0,0,0,1
1,139,599340,2019-10-08,2019-10-08T23:07:00Z,3,4,4,2,0,2,11,4,0,13,1,36,0,0,0,0,41,21,4,21,0,0,0,0,0,0,1,0,0,1,8,2,0,6,0,31,0,0,9.0,1,33,27,0,0,0,0,1,0,0,0,0,0
0,117,599340,2019-10-08,2019-10-08T23:07:00Z,6,5,1,1,0,1,8,2,0,6,0,31,0,0,0,0,33,10,1,12,0,0,0,0,0,0,4,0,0,2,11,4,0,13,1,36,0,0,8.0,4,41,24,1,0,0,0,4,0,0,0,0,0
0,138,599356,2019-10-09,2019-10-09T21:02:00Z,3,11,13,4,1,0,12,5,0,11,1,39,0,0,0,0,47,17,12,17,1,0,0,0,0,0,1,0,0,1,10,1,0,6,1,33,0,0,9.0,1,35,27,1,0,0,0,1,0,0,0,0,0
0,120,599351,2019-10-09,2019-10-10T00:37:00Z,5,6,7,2,0,3,13,5,0,9,1,39,0,0,0,0,46,20,7,18,0,0,0,0,0,0,3,0,0,2,12,1,0,7,1,37,0,0,10.0,3,39,30,1,0,0,0,3,0,0,0,0,0
1,119,599351,2019-10-09,2019-10-10T00:37:00Z,5,8,3,1,0,2,12,1,0,7,1,37,0,2,0,0,39,14,3,13,0,0,0,0,0,0,7,0,0,3,13,5,0,9,1,39,0,0,10.0,7,46,30,1,0,0,0,7,0,0,0,0,0
1,144,599356,2019-10-09,2019-10-09T21:02:00Z,5,10,1,1,0,1,10,1,0,6,1,33,0,0,0,0,35,10,1,12,0,0,0,0,0,0,13,0,0,0,12,5,0,11,1,39,0,0,9.0,10,47,27,1,0,0,0,12,0,0,0,1,0
1,117,599341,2019-10-10,2019-10-10T23:07:00Z,6,3,6,1,0,2,10,2,0,8,0,32,0,0,0,0,34,15,6,8,0,0,0,0,0,0,1,0,0,1,11,2,0,2,0,28,0,0,9.0,1,30,27,0,0,0,0,1,0,0,0,0,0
0,139,599341,2019-10-10,2019-10-10T23:07:00Z,5,8,1,0,0,1,11,2,0,2,0,28,0,0,0,0,30,5,1,6,0,0,0,0,0,0,6,0,0,2,10,2,0,8,0,32,0,0,8.0,6,34,24,0,0,0,0,6,0,0,0,0,0
0,120,599364,2019-10-11,2019-10-12T00:08:00Z,3,10,2,3,1,0,12,5,0,10,0,37,0,0,0,0,45,15,2,21,0,0,0,0,0,0,0,0,0,0,6,1,0,1,2,28,0,0,9.0,0,31,27,2,0,0,0,0,0,0,0,0,0
1,138,599364,2019-10-11,2019-10-12T00:08:00Z,9,8,0,0,0,0,6,1,0,1,2,28,0,2,0,0,31,1,0,6,0,0,0,0,0,0,2,0,0,0,12,5,0,10,0,37,0,0,9.0,2,45,27,0,0,0,0,2,0,0,0,0,0
1,138,599365,2019-10-12,2019-10-12T20:08:00Z,3,7,1,1,0,0,12,2,0,3,0,29,0,1,0,0,31,4,1,6,0,0,0,0,0,0,3,0,0,1,14,1,0,7,0,34,0,0,9.0,3,36,27,0,0,0,0,3,0,0,0,0,0
1,117,599357,2019-10-12,2019-10-13T00:08:00Z,3,11,0,0,0,0,6,2,0,3,0,27,0,0,0,0,29,3,0,6,0,0,0,0,0,0,7,0,0,3,11,2,0,13,0,39,0,0,9.0,7,41,27,0,0,0,0,7,0,0,0,0,0
0,147,599357,2019-10-12,2019-10-13T00:08:00Z,7,4,7,1,0,3,11,2,0,13,0,39,0,1,0,0,41,23,7,13,0,0,0,0,0,0,0,0,0,0,6,2,0,3,0,27,0,0,9.0,0,29,27,0,0,0,0,0,0,0,0,0,0
0,120,599365,2019-10-12,2019-10-12T20:08:00Z,4,7,3,1,0,1,14,1,0,7,0,34,0,0,0,0,36,11,3,9,0,0,0,0,0,0,1,0,0,0,12,2,0,3,0,29,0,0,9.0,1,31,27,0,0,0,0,1,0,0,0,0,0
0,147,599358,2019-10-13,2019-10-14T00:08:00Z,10,4,2,0,0,1,12,4,0,6,0,38,0,0,0,0,42,9,2,9,0,0,0,0,0,0,3,0,0,2,14,6,0,7,0,37,0,0,10.0,3,43,30,0,0,0,0,3,0,0,0,0,0
1,117,599358,2019-10-13,2019-10-14T00:08:00Z,3,4,3,1,0,2,14,6,0,7,0,37,0,0,0,0,43,14,3,22,0,0,0,0,0,0,2,0,0,1,12,4,0,6,0,38,0,0,11.0,2,42,33,0,0,0,0,2,0,0,0,0,0
0,138,599366,2019-10-14,2019-10-14T23:38:00Z,4,4,1,1,0,0,16,0,0,7,0,34,0,0,0,0,34,8,0,13,0,0,0,0,0,0,8,0,0,1,11,3,0,11,0,33,0,0,8.0,8,38,24,0,0,0,0,8,0,0,0,2,0
1,120,599366,2019-10-14,2019-10-14T23:38:00Z,2,8,8,5,0,1,11,3,0,11,0,33,0,0,0,0,38,19,8,9,2,0,0,0,0,0,1,0,0,0,16,0,0,7,0,34,0,0,9.0,0,34,27,0,0,0,0,0,0,0,0,0,0
1,120,599367,2019-10-15,2019-10-16T00:05:00Z,6,4,7,2,0,0,7,2,0,9,0,31,0,0,0,0,36,11,7,8,1,1,0,0,0,0,4,0,0,1,14,4,0,5,1,32,0,0,9.0,4,37,27,1,0,0,0,4,0,0,0,0,0
0,117,599359,2019-10-15,2019-10-15T20:08:00Z,5,8,4,1,0,2,10,5,0,7,1,34,0,1,0,0,42,14,3,15,0,1,0,0,0,0,1,0,0,1,7,5,0,5,0,32,0,0,9.0,1,37,27,0,0,0,0,1,0,0,0,0,0
1,147,599359,2019-10-15,2019-10-15T20:08:00Z,6,6,1,1,0,1,7,5,0,5,0,32,0,0,0,0,37,9,1,13,0,0,0,0,0,0,4,0,0,2,10,5,0,7,1,34,0,0,9.0,4,42,27,1,0,0,0,3,0,0,0,0,1
0,138,599367,2019-10-15,2019-10-16T00:05:00Z,5,4,4,1,0,1,14,4,0,5,1,32,0,0,0,0,37,9,4,10,0,0,0,0,0,0,7,0,0,0,7,2,0,9,0,31,0,0,8.0,4,36,24,0,0,0,0,7,0,0,0,1,1
0,117,599360,2019-10-17,2019-10-18T00:08:00Z,5,8,8,1,0,2,6,3,0,8,1,39,0,0,0,0,43,15,7,24,0,0,0,0,0,0,3,0,0,1,13,7,0,5,0,33,0,0,9.0,3,40,27,0,0,0,0,3,0,0,0,0,0
1,147,599360,2019-10-17,2019-10-18T00:08:00Z,3,7,3,1,0,1,13,7,0,5,0,33,0,2,0,0,40,9,3,17,0,0,0,0,0,0,8,0,0,2,6,3,0,8,1,39,0,0,9.0,5,43,27,1,0,0,0,7,0,0,0,0,0
0,117,599361,2019-10-18,2019-10-18T23:08:00Z,5,5,1,0,0,0,12,5,0,5,0,32,0,0,0,0,37,5,0,19,0,0,0,0,0,0,4,0,0,2,10,0,0,5,0,29,0,0,8.0,4,29,24,0,0,0,0,4,0,0,0,0,0
1,147,599361,2019-10-18,2019-10-18T23:08:00Z,5,6,4,1,0,2,10,0,0,5,0,29,0,0,0,0,29,12,4,3,0,0,0,0,0,0,1,0,0,0,12,5,0,5,0,32,0,0,9.0,1,37,27,0,0,0,0,0,0,0,0,0,0
1,117,599362,2019-10-19,2019-10-20T00:08:00Z,2,14,6,1,0,2,6,6,0,6,0,32,0,1,0,0,38,13,6,14,0,0,0,0,0,0,4,0,0,2,11,4,0,10,0,35,0,0,9.0,4,39,27,0,0,0,0,4,0,0,0,0,0
0,147,599362,2019-10-19,2019-10-20T00:08:00Z,3,8,4,1,0,2,11,4,0,10,0,35,0,0,0,0,39,17,4,17,0,0,0,0,0,0,6,0,0,2,6,6,0,6,0,32,0,0,8.2,6,38,26,0,0,0,0,6,0,0,0,0,0
0,120,599371,2019-10-22,2019-10-23T00:08:00Z,4,6,5,1,0,2,8,1,0,9,0,35,0,2,0,0,36,16,5,12,0,0,0,0,0,0,4,0,0,1,12,5,0,10,0,37,0,0,9.0,4,42,27,0,0,0,0,4,0,0,0,0,0
1,117,599371,2019-10-22,2019-10-23T00:08:00Z,6,3,4,2,0,1,12,5,0,10,0,37,0,1,0,0,42,15,4,25,0,0,0,0,0,0,5,0,0,2,8,1,0,9,0,35,0,0,9.0,5,36,27,0,0,0,0,5,0,0,0,0,0
1,117,599372,2019-10-23,2019-10-24T00:07:00Z,3,12,3,2,0,2,8,2,0,9,0,37,1,0,0,0,40,17,3,14,0,0,0,0,0,0,12,0,0,3,10,6,0,14,0,40,0,0,9.0,9,48,27,0,0,0,0,11,0,0,0,1,0
0,120,599372,2019-10-23,2019-10-24T00:07:00Z,6,8,12,2,0,3,10,6,0,14,0,40,0,0,0,0,48,25,11,16,1,0,0,0,0,0,3,0,0,2,8,2,0,9,0,37,0,0,9.0,3,40,27,0,0,0,0,3,0,0,0,0,0
1,120,599373,2019-10-25,2019-10-26T00:07:00Z,4,6,1,2,1,0,13,5,0,9,0,35,0,1,0,0,40,13,1,25,0,0,0,0,0,0,4,0,0,1,5,3,0,11,0,37,0,0,9.0,4,42,27,0,0,0,0,4,0,0,0,1,0
0,117,599373,2019-10-25,2019-10-26T00:07:00Z,3,9,4,3,0,1,5,3,0,11,0,37,0,4,0,0,42,17,4,17,1,0,0,0,0,0,1,0,0,0,13,5,0,9,0,35,0,0,9.0,1,40,27,0,0,0,0,1,0,0,0,0,0
1,120,599374,2019-10-26,2019-10-27T00:07:00Z,4,8,1,1,0,0,8,5,0,4,0,32,0,0,0,0,37,5,1,17,0,0,0,0,0,0,8,0,0,2,7,7,0,13,0,38,0,0,9.0,8,45,27,0,0,0,0,8,0,0,0,0,0
0,117,599374,2019-10-26,2019-10-27T00:07:00Z,2,9,8,1,0,2,7,7,0,13,0,38,0,1,0,0,45,20,8,19,0,0,0,0,0,0,1,0,0,0,8,5,0,4,0,32,0,0,9.0,1,37,27,0,0,0,0,1,0,0,0,0,0
1,120,599375,2019-10-27,2019-10-28T00:07:00Z,3,4,1,0,0,1,11,2,0,4,0,30,0,0,0,0,32,7,1,10,0,0,0,0,0,0,7,0,0,3,4,4,0,10,0,34,0,0,9.0,7,39,27,0,0,0,0,7,0,0,0,0,0
0,117,599375,2019-10-27,2019-10-28T00:07:00Z,5,11,7,1,0,3,4,4,0,10,0,34,0,0,0,0,39,20,7,11,0,0,0,0,0,0,1,0,0,1,11,2,0,4,0,30,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,0,0
1,117,599376,2019-10-29,2019-10-30T00:07:00Z,3,10,2,3,0,1,7,2,0,6,0,32,0,0,0,0,35,12,2,10,0,1,0,0,0,0,7,0,0,3,8,3,0,9,1,35,0,0,9.0,7,40,27,1,0,0,0,7,0,0,0,1,0
0,120,599376,2019-10-29,2019-10-30T00:07:00Z,7,6,7,2,0,3,8,3,0,9,1,35,0,0,0,0,40,20,7,12,1,0,0,0,0,0,2,0,0,1,7,2,0,6,0,32,0,0,9.0,2,35,27,0,0,0,0,2,0,0,0,0,1
0,120,599377,2019-10-30,2019-10-31T00:08:00Z,5,12,6,0,0,2,3,5,0,9,0,34,0,1,0,0,40,15,6,14,1,0,0,0,0,0,2,0,0,1,8,4,0,9,0,35,0,0,9.0,2,39,27,0,0,0,0,2,0,0,0,0,0
1,117,599377,2019-10-30,2019-10-31T00:08:00Z,4,8,2,0,0,1,8,4,0,9,0,35,0,0,0,0,39,12,2,21,0,0,0,0,0,0,6,0,0,2,3,5,0,9,0,34,0,0,9.0,6,40,27,0,0,0,0,6,0,0,0,1,0
0,137,631377,2020-07-23,2020-07-24T02:08:00Z,5,10,1,0,0,0,8,0,0,8,0,32,0,0,0,0,33,8,1,12,0,1,0,0,0,0,8,0,0,1,6,5,0,12,1,37,0,0,8.0,8,43,24,1,0,0,0,8,0,0,0,0,0
1,120,630851,2020-07-23,2020-07-23T23:08:00Z,7,1,1,0,0,1,5,1,0,1,1,16,0,0,0,0,18,4,1,5,0,0,0,0,0,0,4,0,0,1,11,4,0,6,0,22,0,0,5.1,4,26,16,0,0,0,0,4,0,0,0,0,0
0,147,630851,2020-07-23,2020-07-23T23:08:00Z,0,4,4,1,0,1,11,4,0,6,0,22,0,0,0,0,26,10,4,11,0,0,0,0,0,0,1,0,0,1,5,1,0,1,1,16,0,0,5.0,1,18,15,1,0,0,0,1,0,0,0,0,0
1,119,631377,2020-07-23,2020-07-24T02:08:00Z,2,13,8,4,0,1,6,5,0,12,1,37,0,0,0,0,43,19,8,18,0,0,0,0,0,0,1,0,0,0,8,0,0,8,0,32,0,0,9.0,1,33,27,0,0,0,0,1,0,0,0,0,1
1,114,631563,2020-07-24,2020-07-24T23:10:00Z,3,10,2,2,0,0,3,3,0,5,2,28,0,0,0,0,33,7,2,15,0,0,0,0,0,0,0,0,0,0,18,2,0,4,3,30,0,0,9.0,0,35,27,3,0,0,0,0,0,0,0,0,0
1,140,630941,2020-07-24,2020-07-25T00:05:00Z,3,8,1,2,1,0,6,3,0,3,0,28,0,0,0,0,31,7,1,7,0,0,0,0,0,0,0,0,0,0,14,6,0,3,0,30,0,0,9.0,0,36,27,0,0,0,0,0,0,0,0,0,0
1,135,631091,2020-07-24,2020-07-25T01:10:00Z,4,5,7,3,0,0,8,7,0,8,0,30,0,2,0,0,37,11,7,15,0,0,0,0,0,0,2,0,0,1,7,1,0,7,0,32,0,0,9.0,2,33,27,0,0,0,0,2,0,0,0,0,0
1,111,631664,2020-07-24,2020-07-24T23:30:00Z,5,6,13,8,0,0,9,7,0,17,0,40,0,0,0,0,47,25,13,20,0,0,0,1,0,0,2,0,0,1,8,1,0,6,2,31,0,0,9.0,2,34,27,2,0,0,0,2,0,0,0,0,0
0,118,631563,2020-07-24,2020-07-24T23:10:00Z,3,3,0,0,0,0,18,2,0,4,3,30,1,1,0,0,35,4,0,12,0,0,0,0,0,0,2,0,0,0,3,3,0,5,2,28,0,0,8.0,2,33,24,2,0,0,0,2,0,0,0,0,0
0,158,631641,2020-07-24,2020-07-24T23:10:00Z,4,12,0,0,0,0,9,0,0,3,0,30,0,0,0,0,30,3,0,6,0,0,0,0,0,0,3,0,0,2,7,1,0,5,1,28,0,0,8.0,3,30,24,1,0,0,0,3,0,0,0,0,0
0,115,630941,2020-07-24,2020-07-25T00:05:00Z,4,2,0,1,0,0,14,6,0,3,0,30,0,1,0,0,36,4,0,19,0,0,0,0,0,0,1,0,0,0,6,3,0,3,0,28,0,0,8.0,1,31,24,0,0,0,0,1,0,0,0,0,0
0,144,631242,2020-07-24,2020-07-24T20:10:00Z,4,6,0,1,0,0,15,2,0,3,0,30,0,0,0,0,32,4,0,9,0,0,0,0,0,0,1,0,0,1,4,0,0,6,1,28,0,0,8.0,1,29,24,1,0,0,0,1,0,0,0,0,0
0,134,630989,2020-07-24,2020-07-25T00:15:00Z,5,9,4,1,0,0,6,0,0,8,0,35,0,0,0,0,35,9,4,12,0,0,0,0,0,0,5,0,0,3,9,3,0,9,0,31,0,0,8.0,5,34,24,0,0,0,0,5,0,0,0,0,0
1,112,631641,2020-07-24,2020-07-24T23:10:00Z,2,10,3,1,0,2,7,1,0,5,1,28,0,0,0,0,30,12,3,9,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,30,0,0,9.0,0,30,27,0,0,0,0,0,0,0,0,0,0
0,136,631438,2020-07-24,2020-07-25T01:10:00Z,5,10,2,1,0,2,10,1,0,5,0,31,0,0,0,0,32,12,2,7,0,0,0,0,0,0,8,0,0,1,5,4,0,10,0,35,0,0,8.0,7,39,24,0,0,0,0,8,0,0,0,0,0
1,113,631589,2020-07-24,2020-07-24T22:10:00Z,4,9,7,1,0,2,4,4,0,9,2,31,0,1,0,0,37,16,7,15,0,0,0,0,0,0,1,0,0,1,13,3,0,3,0,28,0,0,9.0,1,31,27,0,0,0,0,1,0,0,0,0,0
1,121,631242,2020-07-24,2020-07-24T20:10:00Z,5,10,1,1,0,1,4,0,0,6,1,28,0,0,0,0,29,10,1,11,0,0,0,0,0,0,0,0,0,0,15,2,0,3,0,30,0,0,9.0,0,32,27,0,0,0,0,0,0,0,0,0,0
0,116,631589,2020-07-24,2020-07-24T22:10:00Z,0,7,1,0,0,1,13,3,0,3,0,28,0,0,0,0,31,6,1,7,0,0,0,0,0,0,7,0,0,2,4,4,0,9,2,31,0,0,8.0,7,37,24,2,0,0,0,7,0,0,0,0,0
1,143,631121,2020-07-24,2020-07-24T23:05:00Z,3,11,2,0,0,1,8,3,0,5,0,31,0,0,0,0,34,8,1,10,0,0,0,0,0,0,5,0,0,1,9,3,0,9,0,34,0,0,9.0,5,38,27,0,0,0,0,4,0,0,0,0,1
0,137,631378,2020-07-24,2020-07-25T01:40:00Z,5,10,1,0,0,1,9,1,0,4,0,31,0,0,0,0,32,7,1,8,0,0,0,0,0,0,9,0,0,2,3,8,0,13,0,37,0,0,8.0,6,46,24,0,0,0,0,8,0,0,0,0,1
0,110,631664,2020-07-24,2020-07-24T23:30:00Z,2,12,2,3,0,1,8,1,0,6,2,31,0,0,0,0,34,12,2,11,0,0,0,0,0,0,13,0,0,0,9,7,0,17,0,40,0,0,8.0,13,47,24,0,0,0,1,13,0,0,0,0,0
0,109,631091,2020-07-24,2020-07-25T01:10:00Z,3,9,2,1,0,1,7,1,0,7,0,32,0,0,0,0,33,11,2,9,0,0,0,0,0,0,7,0,0,0,8,7,0,8,0,30,0,0,8.0,7,37,24,0,0,0,0,7,0,0,0,0,0
0,146,631121,2020-07-24,2020-07-24T23:05:00Z,4,10,5,2,0,1,9,3,0,9,0,34,1,1,0,0,38,14,4,13,0,1,0,0,0,0,2,0,0,1,8,3,0,5,0,31,0,0,9.0,1,34,27,0,0,0,0,1,0,0,0,0,0
0,141,630966,2020-07-24,2020-07-24T22:40:00Z,6,5,6,2,0,1,11,3,0,9,0,34,0,0,0,0,39,14,6,11,0,2,0,0,0,0,4,0,0,1,9,8,0,5,1,33,0,0,9.0,3,42,27,1,0,0,0,4,0,0,0,0,0
0,108,631182,2020-07-24,2020-07-25T02:10:00Z,4,13,3,0,0,1,8,6,0,7,1,36,0,0,0,0,44,10,3,24,0,1,0,0,0,0,7,0,0,2,11,7,0,7,1,33,0,0,9.1,6,41,28,1,0,0,0,7,0,0,0,0,0
1,133,631182,2020-07-24,2020-07-25T02:10:00Z,4,1,7,1,1,2,11,7,0,7,1,33,0,0,0,0,41,16,7,16,0,0,0,0,0,0,3,0,0,1,8,6,0,7,1,36,0,0,10.0,2,44,30,1,0,0,0,3,0,0,0,0,1
0,142,631514,2020-07-24,2020-07-25T00:10:00Z,5,10,10,0,0,2,9,5,0,11,0,37,0,0,0,0,43,17,10,16,0,1,0,0,0,0,5,0,0,1,8,3,0,9,0,35,0,0,9.0,5,38,27,0,0,0,0,4,0,0,0,0,0
1,119,631378,2020-07-24,2020-07-25T01:40:00Z,4,9,9,3,0,2,3,8,0,13,0,37,1,1,0,0,46,22,8,29,0,1,0,0,0,0,1,0,0,1,9,1,0,4,0,31,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,0,0
1,139,630966,2020-07-24,2020-07-24T22:40:00Z,3,11,4,3,0,1,9,8,0,5,1,33,0,0,0,0,42,11,4,20,0,0,0,0,0,0,6,0,0,1,11,3,0,9,0,34,0,0,9.0,6,39,27,0,0,0,0,6,0,0,0,0,2
1,117,631438,2020-07-24,2020-07-25T01:10:00Z,6,10,8,3,0,1,5,4,0,10,0,35,0,0,0,0,39,16,8,20,0,0,0,0,0,0,2,0,0,2,10,1,0,5,0,31,0,0,9.0,2,32,27,0,0,0,0,2,0,0,0,0,0
1,145,631514,2020-07-24,2020-07-25T00:10:00Z,1,8,5,3,0,1,8,3,0,9,0,35,0,0,0,0,38,15,4,13,0,0,0,0,0,0,10,0,0,2,9,5,0,11,0,37,0,0,9.0,10,43,27,0,0,0,0,10,0,0,0,0,1
1,138,630989,2020-07-24,2020-07-25T00:15:00Z,1,7,5,0,1,3,9,3,0,9,0,31,1,0,0,0,34,20,5,10,0,0,0,0,0,0,4,0,0,0,6,0,0,8,0,35,0,0,9.0,3,35,27,0,0,0,0,4,0,0,0,0,0
0,110,631666,2020-07-25,2020-07-25T17:35:00Z,5,9,7,3,0,0,5,2,0,10,0,37,0,0,0,0,39,13,6,13,0,0,0,0,0,0,2,0,0,1,11,0,0,9,2,37,0,0,9.0,2,39,27,2,0,0,0,2,0,0,0,0,0
0,115,630942,2020-07-25,2020-07-25T20:05:00Z,6,9,3,1,0,0,9,3,0,6,0,34,0,1,0,0,38,7,3,15,1,0,0,0,0,0,2,0,0,0,8,6,0,8,1,34,0,0,9.0,2,41,27,1,0,0,0,2,0,0,0,0,0
1,140,630942,2020-07-25,2020-07-25T20:05:00Z,7,4,2,0,1,0,8,6,0,8,1,34,1,0,0,0,41,10,2,22,0,0,0,0,0,0,3,0,0,0,9,3,0,6,0,34,0,0,9.0,2,38,27,0,0,0,0,3,0,0,0,1,0
1,133,631181,2020-07-25,2020-07-25T20:10:00Z,5,5,1,1,0,0,8,1,0,6,1,32,0,2,0,0,34,7,1,11,0,0,0,0,0,0,4,0,0,1,6,1,0,6,0,32,0,0,9.0,4,33,27,0,0,0,0,4,0,0,0,0,0
1,121,631241,2020-07-25,2020-07-25T20:10:00Z,8,7,3,1,1,0,11,2,0,9,1,37,0,1,0,0,42,12,3,19,0,2,0,0,0,0,5,0,0,2,12,1,0,8,0,37,0,0,10.0,4,38,30,0,0,0,0,5,0,0,0,0,0
1,139,630967,2020-07-25,2020-07-25T19:10:00Z,3,9,4,1,1,0,6,4,0,5,0,28,0,0,0,0,32,8,3,10,0,0,0,0,0,0,1,0,0,1,5,2,0,8,0,35,0,0,9.0,1,37,27,0,0,0,0,1,0,0,0,0,0
0,109,631092,2020-07-25,2020-07-26T01:10:00Z,2,12,1,3,0,0,11,1,0,5,0,32,1,0,0,0,33,8,1,11,0,0,0,0,0,0,5,0,0,2,13,7,0,7,0,29,0,0,8.0,5,36,24,0,0,0,1,5,0,0,0,0,0
0,146,631108,2020-07-25,2020-07-25T20:05:00Z,3,9,1,1,0,0,7,3,0,6,0,29,0,0,0,0,32,7,1,12,0,0,0,0,0,0,7,0,0,4,5,9,0,7,0,29,0,0,8.0,7,38,24,0,0,0,0,7,0,0,0,0,0
1,114,631565,2020-07-25,2020-07-25T21:10:00Z,7,7,2,0,0,0,15,4,0,4,1,34,0,0,0,0,39,4,1,20,0,0,0,0,0,0,3,0,0,2,7,1,0,5,0,32,0,0,10.0,2,35,30,0,0,0,0,3,0,0,0,1,1
0,134,630992,2020-07-25,2020-07-25T18:15:00Z,2,12,1,0,0,0,7,2,0,3,1,30,0,0,0,0,33,3,1,13,0,0,0,0,0,0,9,0,0,1,7,2,0,10,2,35,0,0,8.0,5,39,24,2,0,0,0,9,0,0,0,0,0
1,143,631108,2020-07-25,2020-07-25T20:05:00Z,6,8,7,0,0,4,5,9,0,7,0,29,1,0,0,0,38,19,7,17,0,0,0,0,0,0,1,0,0,0,7,3,0,6,0,29,0,0,9.0,1,32,27,0,0,0,0,1,0,0,0,0,0
0,116,631603,2020-07-25,2020-07-25T21:10:00Z,1,7,6,1,0,3,17,1,0,12,0,39,0,0,0,0,40,22,6,15,0,0,0,0,0,0,4,0,0,3,5,7,0,6,0,32,0,0,9.0,4,39,27,0,0,0,0,4,0,0,0,0,0
1,135,631092,2020-07-25,2020-07-26T01:10:00Z,3,2,5,2,0,2,13,7,0,7,0,29,1,2,0,0,36,15,5,16,0,0,0,1,0,0,1,0,0,0,11,1,0,5,0,32,0,0,9.0,1,33,27,0,0,0,0,1,0,0,0,0,0
1,117,631453,2020-07-25,2020-07-25T20:10:00Z,6,8,7,1,0,2,3,3,0,10,2,31,0,1,0,0,36,17,7,9,0,0,0,0,0,0,2,0,0,1,10,3,0,8,0,33,0,0,9.0,2,36,27,0,0,0,0,2,0,0,0,0,0
0,118,631565,2020-07-25,2020-07-25T21:10:00Z,4,9,3,1,0,2,7,1,0,5,0,32,1,0,0,0,35,12,3,5,1,1,0,0,0,0,2,0,0,0,15,4,0,4,1,34,0,0,10.0,2,39,30,1,0,0,0,1,0,0,0,0,0
0,158,631642,2020-07-25,2020-07-25T17:05:00Z,1,9,8,2,1,2,11,2,0,11,2,38,0,0,0,0,42,21,8,14,0,0,0,0,0,0,3,0,0,1,11,5,0,6,2,32,0,0,9.0,3,39,27,2,0,0,0,3,0,0,0,0,0
1,112,631642,2020-07-25,2020-07-25T17:05:00Z,2,9,3,1,0,1,11,5,0,6,2,32,0,0,0,0,39,10,3,16,0,0,0,0,0,0,8,0,0,2,11,2,0,11,2,38,0,0,9.0,8,42,27,2,0,0,0,8,0,0,0,0,0
0,108,631181,2020-07-25,2020-07-25T20:10:00Z,4,11,4,3,0,1,6,1,0,6,0,32,0,0,0,0,33,12,4,7,0,0,0,0,0,0,1,0,0,0,8,1,0,6,1,32,0,0,9.0,1,34,27,1,0,0,0,1,0,0,0,0,0
0,147,630899,2020-07-25,2020-07-25T23:15:00Z,6,13,2,2,0,1,7,2,0,7,0,36,0,0,0,0,38,12,2,20,0,0,0,0,0,0,9,0,0,3,6,1,0,13,0,37,0,0,8.0,9,38,24,0,0,0,0,8,0,0,0,0,0
0,144,631241,2020-07-25,2020-07-25T20:10:00Z,5,10,5,1,0,2,12,1,0,8,0,37,0,0,0,0,38,15,5,9,0,0,0,0,0,0,3,0,0,0,11,2,0,9,1,37,0,0,10.0,2,42,30,1,0,0,0,3,0,0,0,0,2
0,137,631382,2020-07-25,2020-07-25T20:10:00Z,1,10,5,2,0,1,13,4,0,7,1,33,1,0,0,0,38,12,4,15,0,0,0,0,0,0,4,0,0,1,6,2,0,9,3,33,0,0,9.0,2,39,27,3,0,0,0,4,0,0,1,0,0
1,119,631382,2020-07-25,2020-07-25T20:10:00Z,6,5,4,2,0,1,6,2,0,9,3,33,0,0,0,0,39,14,4,18,0,0,1,0,0,0,5,0,0,1,13,4,0,7,1,33,0,0,9.0,5,38,27,1,0,0,0,4,0,0,0,0,0
0,142,631515,2020-07-25,2020-07-25T18:10:00Z,3,13,3,0,0,1,5,2,0,6,0,33,0,0,0,0,35,9,3,11,0,0,0,0,0,0,10,0,0,5,11,4,0,14,0,38,0,0,8.0,10,42,24,0,0,0,0,10,0,0,0,0,0
